id,name,company,salary_from,salary_to,currency,experience,schedule,description,key_skills,url
127412850,QA Engineer,Открытая мобильная платформа,,,,От 1 года до 3 лет,Полный день,"<p>Компания <strong>«Открытая мобильная платформа»</strong>,<strong> </strong>разработчик собственной мобильной операционной системы Аврора ищет кандидата на позицию<strong> QA Engineer<br /><br />Чем предстоит заниматься:</strong></p> <ul> <li>Разрабатывать методики тестирования системных сервисов и компонентов;</li> <li>Составлять функциональные и нефункциональные тесты;</li> <li>Проводить тестирование, анализировать результаты и оформлять дефекты;</li> <li>Разбирать результаты автоматических прогонов;</li> <li>Составлять отчеты и делать выводы о качестве продукта по результатам работы.</li> </ul> <p><strong>Что мы ждём от вас:</strong></p> <ul> <li>Опыт в тестировании от 2+ лет (automotive/тестирование ОС– плюс);</li> <li>Умение давать оценку качества продукта;</li> <li>Знание видов, методов и уровней тестирования и умение применять их на практике;</li> <li>Умение анализировать требования и документацию и делать вывод о качестве продукта по результатам тестирования;</li> <li>Знание техник тест-дизайна и умение применять их на практике;</li> <li>Знания SDLC/STLC;</li> <li>Знание архитектур linux-based операционных систем (управление ресурсами, правами), работа с терминалом, bash-скрипты;</li> <li>Умение собирать отладочную информацию в Linux-based системах.</li> </ul> <p><strong>Будет плюсом:</strong></p> <ul> <li>Python + Pytest для автотестов;</li> <li>Selenium/Appium (UI-тесты для веба и мобильных устройств);</li> <li>Понимание CI/CD и Docker;</li> <li>Английский B1+ (чтение техдокументации).</li> </ul> <p><strong>Со своей стороны, мы предлагаем:</strong></p> <ul> <li>Работа в аккредитованной ИТ-компании;</li> <li>Удобный формат работы — офис\гибрид;</li> <li>Гибкое начало рабочего дня, для нас важен результат;</li> <li>Дополнительные 3 дня отпуска в год;</li> <li>ДМС со стоматологий после испытательного срока и возможностью подключения к программе свои детей и родственников;</li> <li>Обеспечиваем развитие сотрудников: обучение за счет компании, участие в профильных конференциях, Онлайн университет Ростелекома, корпоративная библиотека МИФ, образовательная платформа Lerna;</li> <li>Подарки на новый год для сотрудников компании и их детей;</li> <li>Сервис скидок BestBenefits и бонусные программы от компаний партнеров;</li> <li>Корпоративная жизнь: спортивные комьюнити: беговой, шахматный и футбольный клуб; клубы по интересам: играем в GO и не только; проводим корпоративы для сотрудников;</li> <li>Конкурентная заработная плата и годовой бонус по результатам работы.</li> </ul>","['Linux', 'Atlassian Jira', 'Atlassian Confluence', 'automotive', 'SDLC', 'STLC', 'Bash', 'Мобильные устройства', 'Функциональное тестирование']",https://hh.ru/vacancy/127412850
126812407,QA Automation Engineer,Navio (ООО Автотех),,,,От 3 до 6 лет,Полный день,"<p><strong>Чем предстоит заниматься:</strong></p> <ul> <li>Тестировать аппаратно-программные комплексы;</li> <li>Проводить анализ требований, принимать участие в их согласовании;</li> <li>Разрабатывать артефакты тестирования;</li> <li>Активно взаимодействовать с разработчиками при разработке тестовых сценариев;</li> <li>Разрабатывать специализированные программные инструменты для тестирования;</li> <li>Разрабатывать сценарии автотестирования для различных модулей программного обеспечения и аппаратных модулей;</li> <li>Интегрировать разработанные сценарии в инфраструктуру;</li> <li>Поддерживать HIL-стенды, используемые для тестов.</li> </ul> <p> </p> <p><strong>Что ждем от кандидата:</strong></p> <ul> <li>Понимание различных видов и уровней тестирования;</li> <li>Практический опыт применения методик тестирования;</li> <li>Знание цикла разработки аппаратно-программных комплексов;</li> <li>Опыт тестирования коммерческих продуктов;</li> <li>Опыт работы с протоколами TCP, UDP, CAN, CAN-FD;</li> <li>Уверенное владение Python 3;</li> <li>Знание Linux на уровне консоли;</li> <li>Опыт работы с Jira, Confluence;</li> <li>Ведение тестов в тест-менеджмент системах.</li> </ul>",[],https://hh.ru/vacancy/126812407
127477003,Backend-разработчик (PHP/Python),Киномакс,,,,От 1 года до 3 лет,Удаленная работа,"<p><strong>Федеральная сеть кинотеатров &quot;КИНОМАКС&quot; – один из лидеров федерального кинопоказа в России.</strong> Кинотеатры сети существуют под единым брендом и расположены в 23 городах России.</p> <p>Приглашаем в команду <strong>Backend-разработчика</strong>.</p> <p><strong>Ключевые задачи:</strong></p> <ul> <li><strong>Разработка серверной логики:</strong> написание кода, который обеспечивает функциональность приложения и обрабатывает запросы пользователя (например, оформление заказа, загрузка данных);</li> <li><strong>Работа с базами данных:</strong> обслуживание структуры базы данных, создание таблиц, написание запросов для хранения, извлечения и обработки информации;</li> <li><strong>Создание и поддержка API:</strong> разработка интерфейсов (API), которые позволяют фронтенду, мобильным приложениям и внешним сервисам взаимодействовать с сервером;</li> <li><strong>Интеграция с внешними сервисами:</strong> подключение сторонних сервисов, таких как платежные системы, карты и почтовые службы;</li> <li><strong>Обеспечение безопасности:</strong> защита данных пользователей от утечек и атак, настройка авторизации и аутентификации;</li> <li><strong>Тестирование и отладка:</strong> написание тестов для проверки корректности работы кода и исправление ошибок;</li> <li><strong>Оптимизация и масштабирование:</strong> повышение производительности серверной части приложения и его готовность к высоким нагрузкам;</li> <li><strong>Администрирование и мониторинг:</strong> настройка серверов, отслеживание их состояния и обеспечение стабильной работы.</li> </ul> <p><strong>Мы ждем от вас:</strong></p> <ul> <li>Опыт коммерческой разработки от 1 года;</li> <li>Глубокое знание PHP 8 + Yii (1/2/3) и Python (FastAPI, Pydantic);</li> <li>Практический опыт работы с SQL, оптимизацией запросов, Redis (кеширование, очереди);</li> <li>Знание Docker, nginx, Linux; опыт с k8s будет преимуществом;</li> <li>Умение работать с легаси-кодом и соблюдение сроков;</li> <li>Высшее образование.</li> </ul> <p><strong>Мы предлагаем:</strong></p> <ul> <li>Полностью удаленный формат работы;</li> <li> <p>Полностью официальная заработная плата (обсуждается по итогам собеседования);</p> </li> <li>Стабильный график 5/2 (начало рабочего дня обсуждается);</li> <li> <p>Работу в крупной федеральной компании с надежной репутацией и понятными процессами.</p> </li> </ul> <p><em><strong>Просьба в сопроводительном письме указывать свои зарплатные ожидания.</strong></em></p>",[],https://hh.ru/vacancy/127477003
127727250,Бизнес-аналитик,Синявина Юлия Александровна,200000.0,,RUR,От 1 года до 3 лет,Полный день,"<p><strong>Компания FIJIE SM - лидер на российском рынке эстетической медицины и занимает передовые позиции в разработке, производстве и дистрибуции филлеров, биоревитализантов и ботулотоксинов. Компания активно развивается в России и в мире и предлагает уникальные и высокотехнологичные решения для защиты и коррекции возрастных изменений кожи.<br />Компания имеет амбициозные планы по развитию, в связи с чем открывает конкурсный отбор на позицию &quot;Бизнес-аналитика&quot;, который должен обладать:</strong></p> <p>-Знанием методологий моделирования бизнес-процессов;<br />-Пониманием принципов работы BI-систем и инструментов аналитики;<br />-Умением работать с инструментами визуализации данных (Figma, Sketch, Visio);<br />-Навыками самостоятельного создания АИ агентов;<br />-Навыками работы на Python.</p> <p><strong>Ключевые задачи на данной позиции:</strong><br />-Изучение текущих рабочих процессов, выявление узких мест и проблемных зон в работе компании, влияющих на эффективность.<br />-Взаимодействие с бизнес-пользователями для сбора требований к системе, выявление потребностей и формулирование четких задач.<br />-Предложение вариантов оптимизации бизнес-процессов, разработка предложений по настройке и кастомизации Bitrix24, подготовка документации.<br />-Участие в настройке и внедрении CRM-системы, настройка бизнес-процессов, создание отчетов и дашбордов.<br />-Проведение обучения пользователей работе с Bitrix24, создание инструкций и руководств.<br />-Работа в команде с разработчиками, тестировщиками и другими специалистами для реализации изменений и доработок.<br />-Отслеживание эффективности работы системы, анализ данных, подготовка отчетности и внесение корректировок.</p> <p><strong>Компания готова предложить:</strong><br />-Оформление по ТК РФ, с предоставлением всех социальных гарантий;<br />-График работы 5/2 с 10.00 до 19.00 в комфортном офисе на м. Киевская;<br />-Конкурентоспособную полностью &quot;белую&quot; заработную плату. Итоговый уровень мотивации обсуждается на собеседовании с руководителем. Мы готовы выслушать пожелания по структуре дохода и его уровню от релевантных кандидатов.<br />-Возможность работать в компании - лидере в своей отрасли, имеющей подтвержденные научные наработки и крутой эксклюзивный продукт в рынке.</p> <p><strong>Этапы отбора:</strong><br />-Телефонное интервью;<br />-Видео-собеседование с HR;<br />-Итоговое интервью с руководством компании.</p> <p><strong>Если вы обладаете коммуникабельностью, умением работать в команде и навыками обучения, то приглашаем Вас на собеседование!</strong></p>",[],https://hh.ru/vacancy/127727250
127655580,Бизнес-аналитик,МГКЛ,,,,От 3 до 6 лет,Полный день,"<p><strong>АО «Ресейл-АйТи»</strong> (дочерняя компания ПАО МГКЛ) — динамично развивающаяся инвестиционная платформа, которая делает рынок капитала доступным для каждого.<br /><strong>Наша цель</strong> — предоставлять клиентам простые и понятные инструменты для инвестирования, от первых шагов на фондовом рынке до сложных стратегий с использованием эксклюзивных продуктов.</p> <p> </p> <p><strong>Обязанности :</strong></p> <ul> <li>Сбор, анализ и документирование требований от заказчиков и внутренних подразделений.</li> <li>Разработка и поддержка технической документации: спецификаций, технических заданий, пользовательских инструкций.</li> <li>Моделирование и оптимизация бизнес-процессов.</li> <li>Участие в разработке архитектуры информационных систем, взаимодействие с командами разработки.</li> <li>Оценка изменений, проведение анализов &quot;как есть&quot; и &quot;как должно быть&quot;.</li> <li>Постановка задач разработчикам и контроль их выполнения.</li> <li>Тестирование реализованных решений на соответствие требованиям.</li> <li>Участие в интеграции и сопровождении внедряемых систем.</li> <li>Консультирование заказчиков и пользователей по работе с системой.</li> <li>Написание и актуализация пользовательской документации.</li> </ul> <p> </p> <p><strong>Требования:</strong></p> <ul> <li>Опыт работы бизнес/системным аналитиком от 2 лет.</li> <li>Высшее образование</li> <li>Знание методологий сбора и анализа требований</li> <li>Опыт разработки технической документации, навыки работы с диаграммами и схемами (UML, BPMN).</li> <li>Понимание принципов работы баз данных, API, web-сервисов.</li> <li>Базовые знания SQL.</li> <li>Опыт работы с инструментами для аналитики (например, Jira, Confluence, Enterprise Architect).</li> <li>Отличные коммуникативные навыки и умение работать в команде.</li> <li>Способность работать с большим объемом информации и принимать решения в сжатые сроки.</li> </ul> <p><strong>Будет плюсом:</strong></p> <ul> <li>Базовое знание современных языков программирования (Python и т.п.)</li> <li>Знание современных технологий и стандартов в области ИТ.</li> <li>Понимание принципов построения сложных распределенных систем.</li> </ul> <p><br /><strong>МЫ ПРЕДЛАГАЕМ:</strong></p> <ul> <li>Оформление по ТК РФ с 1-го дня работы;</li> <li>Полностью официальная заработная плата, строго без задержек.;</li> <li>Работа в дружном коллективе, в комфортном офисе, в стабильной развивающейся компании;</li> <li>Место работы: бульвар Энтузиастов, 2 ;</li> <li>График 5/2, с 9:00 до 18:00 или с 10:00 до 19:00</li> <li>Заработная плата обсуждается по итогам собеседования</li> </ul>","['Анализ бизнес показателей', 'Анализ бизнес-процессов', 'Ведение рабочей документации']",https://hh.ru/vacancy/127655580
127456255,Backend разработчик (Python DRF),idaproject,,,,От 1 года до 3 лет,Удаленная работа,"<p><strong>Идапроджект</strong> – PropTech разработчик <strong>№1</strong> <strong>для</strong> <strong>64%</strong> крупнейших девелоперских компаний из <strong>ТОП Forbes и ЕРЗ</strong>. За 10 лет смогли изменить весь цифровой рынок России и стать бессменным лидером в создании комплексных цифровых решений для недвижимости.</p> <p>Компания прорабатывает все точки касания при покупке недвижимости, от посещения офиса продаж до получения ключей, и имеет одну из самых глубоких экспертиз в сфере digital-инструментов для продажи недвижимости.<br /><br />Среди клиентов Идапроджект: Самолет, A101, Level, Брусника, Гранель, MR Group, ФСК, ЛСР, Интеко, GloraX, Аквилон, «КРОСТ», Главстрой, Неометрия, DOGMA, СберСити, Донстрой, ССК, Страна Девелопмент, Ava Group, ВКБ-Новостройки и другие</p> <p>Сейчас мы в поиске <strong>Python (Django, DRF) разработчика. </strong></p> <p><strong>Наш стек:</strong><br />Python: Django(DRF), PostgreSQL, Docker, uWSGI/gunicorn, Celery, Nginx.</p> <p><strong>Чем тебе предстоит заниматься:</strong></p> <ul> <li>Разрабатывать и внедрять решения в новые или существующие продукты наших клиентов.</li> <li>Будем вместе проводить нагрузочное тестирование и по его итогам оптимизировать, что надо.</li> <li>Думать о продакшене: следить за мониторингом, логами, ресурсами, деплоем и всем, что происходит с нашими приложениями.</li> <li>Работать над безопасностью приложений и защитой данных: закрывать популярные уязвимости из OWASP, проходить внешний аудит и ФСТЭК.</li> <li>Писать тесты в pytest с 90%+ покрытием кода.</li> <li>Будем расследовать сложные инциденты и баги.</li> <li>Посещать внутренние митапы, чтобы получать самый свежий опыт от других команд.</li> </ul> <p><strong>Как сделаем жизнь комфортнее:</strong></p> <ul> <li>Оформим по ТК РФ - все честно и официально, мы аккредитованная IT компания.</li> <li>Минимизируем хаос и подходим к работе системно, с чек-листами, прописанными стайл-гайдами.</li> <li>Грейды каждые 6 мес. – индивидуальный скиллсет, фидбек, роад мэп по развитию.</li> <li>Будешь работать в большой команде - более 50 разработчиков в Backend направлении, готовые помогать и делиться экспертизой.</li> <li>Обеспечим всесторонее развитие - если интересно, углубишься в DevOps практики (Gitlab CI/CD, Kubernetes, Redis, Nats, Сlosed Сontour).</li> <li>Можешь влиять на процессы, продвигаем фичи даже от стажеров.</li> <li>Гибкое начало рабочего дня, с 9 до 11, если не любишь удаленку - есть два офиса с баром и тусовками по Пятницам.</li> <li>Обучим и предоставим доступ к огромной базе знаний по PropTech.</li> <li>Подбираем людей по софт-скиллам, с единым вайбом.</li> </ul> <p><strong>Наши ожидания от тебя:</strong></p> <ul> <li>Уверенное знание python3.</li> <li>Знание сетевых протоколов HTTP, WebSocket.</li> <li>Продвинутое знание Django (Django REST Framework).</li> <li>Знание SQL, опыт работы с PostgreSQL, продвинутое использование ORM.</li> <li>Опыт работы с git, OC Linux, контейнерами docker.</li> <li>Практический опыт автоматизации развертывания приложений.</li> </ul> <p><strong>Давай скорее знакомиться!</strong></p>","['Python', 'Git', 'PostgreSQL', 'Django Framework', 'Linux']",https://hh.ru/vacancy/127456255
127653247,Senior python developer,Инвейдерс,,,,Более 6 лет,Удаленная работа,"<p>Компания The Invaders - разработчик информационных систем и мобильных приложений. Мы на рынке с 2011 года и за это время успешно реализовали более 150 проектов и стали надежными партнерами для наших клиентов. Сейчас мы ищем senior python разработчика в наш крупный проект для государственных органов. Проект живой, интересный и объединяет в себе бизнес-систему, гео-информационный портал и игру.</p> <p> </p> <p><strong>Основные требования к техническим навыкам:</strong></p> <ul> <li>Отличные знания Python версии 3.12 и выше.</li> <li>Опыт работы с фреймворком FastAPI, включая использование асинхронного программирования с async/await для обработки высоконагруженных систем.</li> <li>Владение базами данных PostgreSQL и PostGIS, а также асинхронной версией SQLAlchemy 2.0 с async/await; опыт миграций с использованием Alembic.</li> <li>Навыки проектирования реляционных баз данных, включая применение подходов для оптимизации запросов, таких как индексация, нормализация и анализ производительности.</li> <li>Практический опыт разработки RESTful API, с учетом лучших практик безопасности и эффективности.</li> <li>Знание и опыт интеграции с брокером сообщений RabbitMQ для асинхронной обработки задач и обмена данными.</li> <li>Понимание многослойной (multi-layered) или чистой (clean) архитектуры приложений, а также паттернов реализации, таких как Dependency Injection, Repository Pattern и Domain-Driven Design.</li> <li>Знания сервисной архитектуры, включая принципы межсервисного взаимодействия (например, через API, очереди сообщений или события).</li> <li>Опыт написания unit-тестов и end-to-end (e2e) тестов с использованием библиотеки pytest для обеспечения качества кода.</li> <li>Уверенная работа с системами контроля версий, такими как Git, включая branching, merging и code review.</li> <li>Знание протоколов аутентификации и авторизации, включая OAuth 2.0 и JWT для безопасного управления доступом.</li> </ul> <p><strong>Дополнительным преимуществом будет опыт работы с:</strong></p> <ul> <li>Фреймворком Django, включая Django REST Framework (DRF) и Django ORM для обработки данных.</li> <li>Docker.</li> <li>Задачными очередями и планировщиками, такими как Celery или Taskiq, для фоновой обработки задач.</li> <li>Опыт работы с GIS-данными и системами.</li> </ul> <p><strong>Мы предлагаем:</strong></p> <ul> <li>Конкурентоспособную заработную плату</li> <li><strong>Возможность работы гибридно (м. Беларусская) или полностью удаленно. </strong></li> <li>Удобный график работы</li> <li>Возможность обучения и профессионального роста</li> <li>Работа в сильной команде</li> <li>Уникальный опыт работы над крупнейшим проектом в своем направлении.</li> </ul> <p><strong>С нетерпением ждем ваши отклики! </strong></p>","['Python', 'Django Framework', 'FastAPI']",https://hh.ru/vacancy/127653247
127433763,Python-разработчик,Фитбейс,60000.0,100000.0,RUR,От 1 года до 3 лет,Удаленная работа,"<p>Привет! На связи команда <strong>FITBASE</strong>.<br />Мы — аккредитованная IT-компания, разрабатывающая сервисы и приложения для автоматизации фитнес-клубов и спортивных студий.<br /><strong>FITBASE</strong> — для тех, кто любит фитнес и технологии. Мы — первые в мире, кто развивает ИИ для управления фитнес-объектами и помогает всей индустрии становиться эффективнее.<br />Сейчас мы ищем в команду <strong>Python-разработчика</strong>, который поможет нам развивать внутренние сервисы и API, автоматизировать процессы и создавать надёжные инструменты для фитнес-индустрии.</p> <p>ЧЕМ ТЫ БУДЕШЬ ЗАНИМАТЬСЯ:</p> <ul> <li>Разрабатывать и поддерживать REST API на Python;</li> <li>Писать асинхронный код и оптимизировать существующие решения;</li> <li>Работать с MySQL, проектировать и оптимизировать запросы;</li> <li>Парсить данные с веб-ресурсов и обрабатывать полученную информацию;</li> <li>Интегрировать сторонние библиотеки и API.</li> </ul> <p>ТЫ НАМ ПОДОЙДЁШЬ, ЕСЛИ:</p> <ul> <li>Уверенно владеешь Python;</li> <li>Имеешь опыт работы с MySQL;</li> <li>Знаешь принципы асинхронного программирования (async/await);</li> <li>Работал с библиотеками requests и BeautifulSoup;</li> <li>Участвовал в разработке REST API, желательно на Quart;</li> <li>Понимаешь работу с форматами данных JSON;</li> <li>Ответственный, внимательный к деталям и умеешь работать в команде.</li> </ul> <p>БУДЕТ ПЛЮСОМ:</p> <ul> <li>Опыт с другими Python-фреймворками для веб-разработки;</li> <li>Навыки оптимизации и профилирования кода;</li> <li>Опыт работы с Git и системами контроля версий.</li> </ul> <p>ПОЧЕМУ С НАМИ КЛАССНО:</p> <ul> <li>Работа с инновационным продуктом на стыке IT и фитнеса;</li> <li>Полная удалёнка — можно работать из любой точки мира;</li> <li>Гибкий график: с 10:00 до 19:00 по МСК;</li> <li>Конкурентное вознаграждение — обсуждается с успешным кандидатом;</li> <li>Возможности для профессионального роста и обучения;</li> <li>Дружная команда и атмосфера, где ценят инициативу и ответственность.</li> </ul> <p>ЭТАПЫ ОТБОРА:<br />HR-интервью — Интервью с TeamLead Backend — Тестовое задание — Интервью с техническим директором — Оффер.</p> <p>Если ты хочешь развиваться в IT, любишь писать чистый код и хочешь работать в продукте, который действительно помогает людям — присоединяйся к FitBase!</p>","['Python', 'MySQL', 'Requests', 'beautifulsoup', 'REST API', 'JSON', 'Git']",https://hh.ru/vacancy/127433763
127510379,Разработчик IT,Столица,100000.0,120000.0,RUR,От 1 года до 3 лет,Полный день,"<p>Крупная пивная компания. занимается поставками Импортного разливного и бутылочного пива ведущих производителей (Германия, Чехия, Бельгия, Голландия , Англия, Франция)<br />Компания уже 20 лет на Российском рынке, осуществляет поставки товара в рестораны, бары, кафе и федеральные сети, как в Москве так и по всем регионам России..</p> <p><strong>Обязанности:</strong></p> <p>Поддержка и развитие внутренней складской системы, а также её взаимодействия с государственными информационными службами (ЕГАИС, ГИС МТ), внутренней товаро-учётной системой, и системами партнёров. 90% работы со внутренним заказчиком.</p> <p><strong>Требования</strong><strong>:</strong></p> <p>Стэк: python, ms sql, c#, rest api (post/get запросы), vba excel</p> <p>Основной язык Python+T-SQL, остальное уметь прочесть/понять</p> <p>Опыт работы со спецификой автоматизации склада, и складского хранения</p> <p><strong>Условия работы:</strong></p> <p>1. Заработная плата: мидл, до 120 тыс руб</p> <p>2. Работа офис г. Одинцово МО. <strong>От МЦД Одинцовo до cклада бесплатный кopпорaтивный тpанcпорт</strong></p> <p>3. Оформление (ТК) </p> <p>4. Владение английским языком в пределах необходимого для работы (все коллеги русскоязычные)</p> <p> </p>",[],https://hh.ru/vacancy/127510379
126058796,QA тестировщик,ВижнЛабс (VisionLabs),,,,От 3 до 6 лет,Удаленная работа,"<p>Компания <strong>VisionLabs</strong> является одним из лидеров рынка в области компьютерного зрения и машинного обучения, наши продукты представлены более, чем в 40 странах. Сейчас мы активно развиваем новый перспективный продукт в области компьютерного зрения и видеоаналитик, и находимся в поисках автотестировщика к себе в команду.</p> <p><br /><strong>Чем предстоит заниматься:</strong></p> <ul> <li> <p>Проведение функционального и регрессивного тестирования серверного ПО;</p> </li> <li> <p>Разработка сценариев и методик автоматизированного и ручного тестирования;</p> </li> <li> <p>Создание, запуск и мониторинг автотестов, участие в ревью;</p> </li> <li> <p>Проведение тестовых испытаний, сбор, систематизация и анализ их результатов;</p> </li> <li> <p>Составление отчетов по результатам тестирования и документирование выявленных дефектов;</p> </li> <li> <p>Взаимодействие с командой разработки для разрешения выявленных проблем;</p> </li> <li> <p>Участие в формировании инфраструктуры непрерывной интеграции.</p> </li> </ul> <p><strong>Необходимые опыт и знания:</strong></p> <ul> <li> <p>Знание методов и методик ручного и автоматизированного тестирования;</p> </li> <li> <p>Опыт разработки автотестов на Python;</p> </li> <li> <p>Опыт тестирования REST API;</p> </li> <li> <p>Работа с инструментами тестирования (Chrome DevTools, Postman);</p> </li> <li> <p>Опыт нагрузочного тестирования (Jmeter);</p> </li> <li> <p>Опыт разработки тестовой документации (тест-кейсы, чек-листы);</p> </li> <li> <p>Знакомство с TMS (любой системой управления тестированием);</p> </li> <li> <p>Базовое понимание SQL;</p> </li> <li> <p>Умение работать в unix-системах;</p> </li> <li> <p>Опыт работы с Docker;</p> </li> <li> <p>Владение системой контроля версий GIT;</p> </li> <li> <p>Опыт работы с системами непрерывной интеграции (GitLab CI);</p> </li> <li> <p>Навыки работы с любым Issue Tracker;</p> </li> <li> <p>Технический английский.</p> </li> </ul> <p><strong>Плюсами будут:</strong></p> <ul> <li> <p>Навыки тестирования WEB-приложений;</p> </li> <li> <p>Ведение документации в Confluence.</p> </li> </ul> <p><strong>Готовы предложить:</strong></p> <ul> <li>Высокий уровень дохода и ежеквартальное премирование;</li> <li>Соблюдение ТК, белая заработная плата;</li> <li>Работа в аккредитованной IT-компании;</li> <li>ДМС и другие приятные дополнения;</li> <li>Команду сильных разработчиков и учёных, крутые и перспективные продукты;</li> <li>Возможна полностью удаленная работа, гибридный график или работа в комфортном офисе рядом с м. Курская, Чкаловская;</li> <li>Огромное количество интересных задач.</li> </ul>",[],https://hh.ru/vacancy/126058796
126794267,Backend-разработчик (Python),ZAVOD Games,,,,Более 6 лет,Удаленная работа,"<p><strong>Задачи:</strong></p> <ul> <li>Реализация webhook для обработки платежей;</li> <li>Разработка API авторизации с использованием JWT и ротацией токенов;</li> <li>Реализация batch-отправку push-уведомлений об обновлениях игр.</li> </ul> <p><strong>Требования:</strong></p> <ul> <li>Умение проектировать схемы (ER-диаграммы: users, games, payments, notifications);</li> <li>Опыт работы с миграциями (Flyway/Alembic/Knex для версионирования);</li> <li>Практика работы с реляционными БД (MySQL 8+ или PostgreSQL 13+ от 3-х лет;</li> <li>Умение работать с ORM (TypeORM, SQLAlchemy) или raw SQL;</li> <li>Поддерживание транзакций для платежей (ACID);</li> <li>Проведение миграции с MySQL на Postgres.</li> </ul> <p> </p> <p><strong>Будет плюсом:</strong></p> <ul> <li> <p>Опыт с NoSQL (Redis/MongoDB) для кэширования/очередей (BullMQ/RabbitMQ);</p> </li> <li> <p>Знакомство с микросервисами, WebSockets (Socket.io) для real-time;</p> </li> <li> <p>Базовая инфраструктура: репликация БД, мониторинг (Prometheus/Grafana), облака (AWS/Yandex Cloud).</p> </li> </ul> <strong>Условия:</strong> <ul> <li>Удаленный формат работы;</li> <li>График работы 5/2;</li> <li>Официальное трудоустройство с первого дня работы;</li> <li>ДМС после успешного прохождения срока испытания.</li> </ul>",[],https://hh.ru/vacancy/126794267
127649728,Golang-разработчик,РТК-ЦОД,,,,От 3 до 6 лет,Удаленная работа,"<strong>Вакансия в компанию Базис (входим в ГК РТК)<br /><br />BASIS — разработчик программных продуктов для оказания облачных услуг и платформы динамической инфраструктуры.<br /><br />Чем предстоит заниматься:</strong> <ul> <li>Принимать участие в разработке продукта Базис.Virtual Protect;</li> <li>Принимать участие в разработке функционала резервного копирования кластеров Kubernetes;</li> <li>Принимать участие в обсуждении задач;</li> <li>Поддерживать уже существующий функционал;</li> <li>Покрывать код тестами;</li> <li>Разрабатывать и поддерживать документации продукта</li> </ul> <strong>Что для нас важно:</strong> <ul> <li>Знание ЯП Golang;</li> <li>Знание ОС Linux;</li> <li>Знание принципов REST API/gRPС;</li> <li>Знания принципов работы с kubernetes кластерами</li> </ul> <p><strong>Будет плюсом:</strong></p> <ul> <li>Опыт разработки операторов на go/python</li> <li>Опыт разработки расширений для Kubernetes</li> <li>Опыт разработки провайдера terraform</li> <li>Опыт работы с облачными провайдерами</li> <li>Опыт работы с Docker/Docker Compose;</li> <li>Опыт работы с PostgreSQL/MongoDB;</li> <li>Опыт написания unit-тестов;</li> </ul> <p><strong>Что мы предлагаем:</strong></p> <p> </p> <ul> <li>Трудоустройство согласно ТК РФ в <strong>IT-компании со всеми соответствующими бонусами</strong>;</li> <li>Заработная плата состоит из оклада и квартальной премии;</li> <li>График работы 5/2 пн-пт, <strong>гибкое начало дня, удаленка</strong>;</li> <li>Социальный пакет (ДМС, оплата мобильной связи);</li> <li>Обучение внутри компании и на внешних курсах;</li> <li>Корпоративная программа лояльности (<strong>профессиональное обучение, фитнес-активности, обучение языкам и тд</strong>).<br /><br /><strong>Оставляй отклик на hh и присоединяйся к команде!</strong></li> </ul>",[],https://hh.ru/vacancy/127649728
